time,total_squared_error,marker_error_RMS,marker_error_max,Frame#,Time,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,X23,Y23,Z23,X24,Y24,Z24,X25,Y25,Z25,X26,Y26,Z26,X27,Y27,Z27,X28,Y28,Z28,X29,Y29,Z29,X30,Y30,Z30,X31,Y31,Z31,X32,Y32,Z32,X33,Y33,Z33,X34,Y34,Z34,X35,Y35,Z35,X36,Y36,Z36,X37,Y37,Z37,X38,Y38,Z38,X39,Y39,Z39,X40,Y40,Z40,X41,Y41,Z41,X42,Y42,Z42,X43,Y43,Z43,X44,Y44,Z44,X45,Y45,Z45,X46,Y46,Z46,X47,Y47,Z47,X48,Y48,Z48,X49,Y49,Z49,X50,Y50,Z50,X51,Y51,Z51,time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_angle_r_beta,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_angle_l_beta,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l
2.08000000,0.00790724,0.01356058,0.03438323,209,2.08000000,-176.25898,524.63802,-390.78983,-142.11525,398.47162,-412.65477,-289.85257,95.60247,-438.08207,-354.97029,64.10578,-494.03110,-167.49974,38.16730,-381.36733,-122.49299,60.68229,-450.43726,-205.23021,534.04454,-874.49567,-156.59227,429.31771,-879.67383,-284.17754,95.68844,-874.95150,-339.79163,67.58554,-818.36866,-147.42811,34.70807,-921.28699,-108.64035,59.27250,-856.32075,-161.16058,289.62257,-443.01794,-204.29507,395.97463,-365.64654,-216.62144,280.48467,-380.18242,-243.65935,444.17633,-899.83943,-244.85459,322.77530,-921.34463,-232.15505,773.38909,-406.80778,-165.69284,682.12292,-415.61890,-178.14018,640.40385,-363.71061,-301.52583,714.56244,-338.28326,-229.40510,620.92108,-353.07756,-285.16517,783.04127,-821.05086,-197.33718,681.49726,-850.58375,-370.99090,717.85323,-855.47877,-282.04641,614.84300,-880.54784,-327.09484,897.54017,-438.58105,-485.62776,1017.74406,-535.52106,-319.14815,880.26772,-704.07175,-481.09006,1015.00405,-634.47843,-146.73701,1395.47948,-560.17662,-113.40515,1303.65468,-379.64962,-77.95043,1317.11720,-715.44935,-68.75271,1253.20380,-531.31286,-68.49202,1252.43560,-573.14497,-108.22188,1159.93576,-297.12718,-169.63218,934.89361,-303.96551,-129.23136,970.91492,-229.00868,-3.41883,1027.86623,-324.54107,87.69380,1050.97588,-396.50831,104.86404,1011.32851,-395.46257,-53.82074,1171.39908,-799.60137,-117.37763,945.35661,-817.09788,-50.01527,982.99061,-862.65663,15.00186,1041.52838,-723.64073,95.35572,1061.21878,-639.44328,121.27898,1024.45154,-651.42935,-435.35185,863.81971,-476.25278,-431.21318,840.46341,-688.32188,-429.26602,854.64876,-479.97258,-421.22145,849.79179,-655.39371,2.08000000,-29.45257440,-0.41362857,-2.40305287,-0.33550542,0.89529358,-0.57996087,67.51253229,-1.10706393,-6.02771711,50.59088491,0.88297751,15.45643338,-10.45633732,-7.49998799,68.37414288,-19.12869589,-8.82121207,50.29267020,0.87777268,10.29208781,8.95559323,-7.49998799,-17.40763673,3.72698614,1.27985419,43.14749542,-16.32610193,20.54310653,121.90667995,99.39769573,48.04320274,-11.28222930,33.22368486,117.40446591,108.47016434
2.09000000,0.00800637,0.01364532,0.03472087,210,2.09000000,-176.07842,523.83915,-390.31416,-141.62047,397.80371,-412.39837,-289.96732,95.52511,-438.09257,-355.14035,64.11474,-493.84547,-167.56069,38.20453,-381.32161,-122.66803,60.80398,-450.56150,-204.06072,533.55154,-875.92677,-155.25714,428.65431,-880.62986,-284.02313,95.74719,-875.27663,-339.77816,67.55181,-818.25949,-147.44727,34.69626,-921.30735,-108.64140,59.28775,-856.34947,-160.88707,289.01392,-442.93261,-203.71869,395.56483,-365.36880,-216.24889,279.74435,-380.46688,-242.38898,443.23061,-900.85062,-243.51941,322.16318,-922.27487,-235.89260,771.82301,-406.59410,-167.82407,681.68965,-415.29781,-179.78751,639.68309,-363.31409,-304.51858,711.77377,-338.46191,-230.77436,619.32444,-352.89011,-288.02869,781.43022,-821.06852,-198.30544,681.83174,-850.59278,-372.33618,715.67798,-857.37696,-281.59608,614.32811,-882.79687,-331.66648,891.22386,-438.99296,-488.98062,1012.18995,-536.09255,-322.67665,874.48837,-704.97693,-484.33187,1009.49924,-634.79732,-144.84233,1385.65292,-560.37788,-111.78592,1293.62718,-380.10273,-76.62593,1306.54212,-715.24288,-68.33173,1242.37960,-531.63714,-68.15821,1241.53530,-573.42666,-105.84878,1150.54980,-297.35678,-165.33909,925.31591,-303.62465,-125.52932,961.81876,-228.76512,0.09193,1019.15099,-324.39328,90.81756,1042.71069,-396.53194,108.25459,1003.03752,-395.32272,-51.86834,1161.46174,-799.16247,-113.19079,934.79613,-816.43828,-46.34189,973.15607,-862.31384,18.40340,1032.19197,-723.37685,98.75479,1052.36948,-639.20732,124.79908,1015.36548,-650.57019,-439.65632,857.86465,-477.15124,-435.03128,835.10672,-689.27548,-433.69411,849.02907,-480.64009,-425.41792,844.23865,-656.37676,2.09000000,-29.76764718,-0.20333223,-2.49716448,-0.33962591,0.88957216,-0.58037657,68.83035233,-1.26535196,-5.86773120,51.77352545,0.90361848,15.70449353,-10.47175348,-7.49998805,69.63807074,-19.19787955,-8.65350558,51.47687057,0.89844088,10.49004214,8.93294640,-7.49998805,-18.05133004,3.45106651,1.29073951,44.69541661,-16.30319122,20.53782977,121.77951156,99.38030543,49.50295118,-11.20671703,33.11652641,117.20628116,108.41386766
2.10000000,0.00813766,0.01375674,0.03522388,211,2.10000000,-175.91465,523.22101,-389.85231,-141.11289,397.21759,-412.05389,-290.22037,95.43906,-437.91667,-355.39386,64.24674,-493.40810,-167.63247,38.17812,-381.28249,-122.90208,60.90869,-450.56547,-203.00620,533.03480,-877.29218,-153.92608,427.95509,-881.56134,-283.92351,95.70119,-875.34133,-339.82607,67.53167,-818.15327,-147.46952,34.73019,-921.29170,-108.65814,59.30129,-856.33758,-160.68905,288.50411,-442.68194,-203.30108,395.18703,-365.08821,-215.99140,279.37168,-380.26566,-241.18026,442.22456,-901.75618,-242.25670,321.46729,-922.98579,-239.59563,770.22673,-406.57112,-169.98837,681.34388,-415.04600,-181.38170,639.14015,-362.98494,-307.49817,709.09507,-338.64160,-232.09908,617.89553,-352.85238,-290.97093,779.80382,-821.72323,-199.27578,681.85406,-850.66502,-373.76321,713.28128,-859.13164,-281.22719,613.56333,-884.78125,-336.19355,885.19261,-439.57164,-492.22982,1006.64891,-536.82185,-326.27395,868.39629,-705.70047,-487.56550,1003.87687,-635.21302,-142.98684,1375.86047,-560.59912,-110.34203,1283.74962,-380.49561,-75.28334,1296.18786,-715.09130,-67.95630,1231.66809,-531.95030,-67.84769,1230.77712,-573.64283,-103.56194,1141.32731,-297.58082,-161.70185,915.72551,-303.19278,-121.95751,952.65824,-228.58269,3.42526,1010.49951,-324.36124,94.00051,1034.41113,-396.43191,111.65589,994.77898,-395.21458,-50.00643,1151.72321,-798.74871,-109.00786,924.26904,-815.68059,-42.80939,963.55645,-861.90462,21.70465,1022.96498,-723.00664,102.02984,1043.59071,-638.95691,128.27844,1006.69653,-650.42727,-443.89788,852.09754,-477.90737,-438.91195,829.49444,-690.04001,-437.97165,843.57340,-481.25679,-429.63569,838.61883,-657.10666,2.10000000,-30.17085482,-0.04435348,-2.58258959,-0.34365456,0.88355811,-0.58088125,70.25857894,-1.43992191,-5.79868463,53.03083820,0.92556273,16.04412358,-10.36995218,-7.49998811,71.03142282,-19.34390594,-8.59148671,52.70414165,0.91986080,10.80321577,8.85666438,-7.49998811,-18.51496248,3.27249498,1.30624053,46.16822870,-16.34686546,20.67101256,121.58241646,99.35551566,50.91066930,-11.19173898,33.08507690,117.01029671,108.35876608
2.11000000,0.00824230,0.01384490,0.03569193,212,2.11000000,-175.71581,522.71231,-389.64594,-140.52483,396.61847,-411.79488,-290.49125,95.19766,-437.84432,-355.57188,64.21952,-493.11900,-167.68549,38.11659,-381.22662,-123.13969,60.97788,-450.53117,-202.01738,532.48878,-878.57787,-152.69459,427.24186,-882.39261,-283.87303,95.60913,-875.32265,-339.93562,67.52411,-818.15683,-147.48562,34.80651,-921.25469,-108.67875,59.30798,-856.29629,-160.43602,288.02420,-442.48217,-202.81756,394.74559,-364.75776,-215.81834,279.17920,-379.80781,-239.89700,441.53110,-902.88585,-241.12143,320.83342,-923.63679,-243.17455,768.38122,-407.30843,-172.14958,681.05056,-414.92131,-182.91691,638.79087,-362.95607,-310.38907,706.53634,-338.84911,-233.27872,616.64276,-352.86083,-293.87286,777.89481,-822.21987,-200.25451,681.51440,-850.73988,-375.23453,710.57683,-860.67370,-280.90904,612.49245,-886.38377,-340.09596,879.20215,-439.59985,-495.40126,1001.13909,-537.65685,-329.97061,862.01218,-706.35896,-490.69180,998.21348,-635.81401,-141.24974,1366.09140,-560.74572,-109.01788,1273.95551,-380.82517,-74.07152,1285.88789,-714.73851,-67.65191,1221.00458,-532.18874,-67.61619,1220.12190,-573.81503,-101.42776,1132.25444,-297.69652,-158.67225,906.32064,-302.56242,-118.48896,943.62052,-228.33810,6.58910,1001.90919,-324.47665,97.27416,1025.88699,-396.35243,115.01001,986.53725,-395.06033,-48.11432,1142.16417,-798.38777,-105.30683,914.24386,-815.24333,-39.47321,954.06818,-861.36301,24.67029,1013.81388,-722.59014,105.16379,1034.89625,-638.71774,131.63066,998.47107,-650.79757,-447.86403,846.49112,-478.35542,-442.74948,823.58319,-690.45226,-442.09826,837.83216,-481.41120,-433.63942,832.57774,-657.68295,2.11000000,-30.50286256,0.04947792,-2.69041189,-0.34753127,0.87766156,-0.58123802,71.55730684,-1.48754326,-5.64654844,54.20546173,0.94606378,16.32305871,-10.30717612,-7.49998816,72.35458241,-19.52048661,-8.37745785,53.91402222,0.94097720,11.03293312,8.79524846,-7.49998816,-19.05005903,3.13436422,1.36056797,47.59365188,-16.37376590,20.69910792,121.39311208,99.32548942,52.22766418,-11.13942305,32.92055917,116.87548729,108.32034472
2.12000000,0.00830752,0.01389958,0.03641520,213,2.12000000,-175.46865,522.16999,-389.53749,-139.89072,396.04743,-411.68206,-290.65977,94.94709,-437.92302,-355.61396,64.04647,-493.06369,-167.71188,38.09084,-381.15899,-123.26770,61.08735,-450.60459,-200.99008,531.92871,-879.73337,-151.61672,426.64915,-883.26700,-283.84069,95.57863,-875.47506,-340.02092,67.53466,-818.24102,-147.48998,34.85717,-921.23347,-108.69524,59.31695,-856.25661,-160.10653,287.52131,-442.42090,-202.11609,394.23145,-364.45802,-215.46758,278.86834,-379.36252,-238.60724,441.13703,-904.09373,-240.11552,320.38356,-924.28651,-246.71975,766.36429,-408.81146,-174.32663,680.79535,-414.99214,-184.45387,638.55535,-363.15576,-313.15925,704.15110,-339.11337,-234.35008,615.59443,-352.74037,-296.70362,775.60770,-822.32851,-201.28352,680.98838,-850.95699,-376.69614,707.52521,-862.01509,-280.64732,611.11506,-887.82945,-343.50840,873.43827,-438.98301,-498.46051,995.56074,-538.48864,-333.59297,855.75701,-707.15931,-493.64005,992.56859,-636.55542,-139.70666,1356.41784,-560.85119,-107.72259,1264.25230,-381.10529,-73.20265,1275.33322,-713.76411,-67.46803,1210.37925,-532.29691,-67.51742,1209.55224,-573.94503,-99.46111,1123.33605,-297.73258,-155.35479,896.74083,-302.32157,-115.10966,934.82386,-228.06111,9.63929,993.48542,-324.50227,100.40257,1017.40607,-396.32843,118.19857,978.31527,-394.89344,-46.20705,1132.70741,-798.04352,-101.89349,904.48444,-814.73965,-36.31606,944.57019,-860.77581,27.55666,1004.73070,-722.08618,108.15112,1026.31752,-638.42371,134.77451,990.27808,-650.82624,-451.47856,841.02102,-478.61550,-446.29785,817.61419,-690.65708,-446.05190,831.71891,-481.14283,-437.33988,826.31262,-658.34568,2.12000000,-30.83533814,0.09106562,-2.80295094,-0.35122210,0.87176338,-0.58157358,72.83521025,-1.47805730,-5.52622645,55.35058488,0.96604995,16.64197217,-10.27912206,-7.49998821,73.69141151,-19.73980732,-8.14908857,55.13421514,0.96227358,11.28633828,8.75139553,-7.49998821,-19.54878139,3.09817001,1.43332366,49.01432627,-16.38308189,20.77478596,121.16893603,99.29325874,53.50496682,-11.08979602,32.77780777,116.74543615,108.28992198
2.13000000,0.00839758,0.01397471,0.03756052,214,2.13000000,-175.23905,521.59638,-389.26551,-139.23182,395.53036,-411.63800,-290.73777,94.85120,-437.97789,-355.62323,63.91475,-493.05088,-167.71720,38.11476,-381.14243,-123.31298,61.26839,-450.75765,-199.86114,531.38174,-880.77792,-150.59338,426.21333,-884.25578,-283.79524,95.54431,-875.66820,-340.00690,67.55289,-818.27613,-147.48880,34.86076,-921.22376,-108.71781,59.31747,-856.20522,-159.76036,287.02510,-442.47141,-201.27103,393.67141,-364.18064,-214.80070,278.22263,-379.20297,-237.41668,440.83747,-905.13622,-239.22400,320.05574,-924.96168,-250.38204,764.60378,-410.10132,-176.53884,680.56551,-415.18334,-186.01099,638.39657,-363.27262,-315.84182,701.83896,-339.53345,-235.45672,614.72321,-352.58959,-299.57369,773.07219,-822.17756,-202.36594,680.35871,-851.43018,-378.10616,704.11337,-863.13792,-280.47506,609.44550,-889.30269,-347.57033,868.72909,-438.71567,-501.34342,989.91317,-539.35390,-337.04215,849.77701,-708.08354,-496.45160,986.89916,-637.33486,-138.32259,1346.89529,-560.97892,-106.53444,1254.70403,-381.39972,-72.54594,1264.67121,-712.48718,-67.43017,1199.84393,-532.26285,-67.53455,1199.09967,-573.90544,-97.62781,1114.58990,-297.86184,-151.67058,886.87304,-302.65075,-111.87773,926.16010,-227.81830,12.54440,985.20882,-324.36438,103.27038,1009.17338,-396.27431,121.21776,970.18834,-394.64554,-44.39409,1123.32777,-797.61198,-98.52666,894.64659,-814.08480,-33.29713,935.21856,-860.37771,31.07827,995.75681,-721.41508,110.98885,1017.86928,-638.06773,137.72407,981.96488,-650.41995,-455.09140,835.92982,-478.94094,-449.62623,811.78460,-690.89203,-449.96832,825.95235,-481.10601,-441.07869,820.47551,-659.15848,2.13000000,-31.26248628,-0.10830703,-2.95584403,-0.35487894,0.86580443,-0.58190622,74.08651825,-1.36348900,-5.73523254,56.32440846,0.98304638,17.42800379,-9.72076377,-7.49998844,75.23695986,-20.11477673,-7.67958529,56.36969391,0.98383676,11.83690363,8.97036002,-7.49998844,-19.90806865,3.38579597,1.47244477,50.62210913,-16.33389824,21.27492712,120.71250424,99.19298715,54.55269472,-11.18846072,32.55557883,116.72615902,108.22862464
2.14000000,0.00850738,0.01406577,0.03843020,215,2.14000000,-175.11625,521.12046,-388.89690,-138.57305,395.04501,-411.50512,-290.81816,94.83946,-437.94089,-355.69562,63.83621,-492.99898,-167.72211,38.14905,-381.17468,-123.39497,61.48414,-450.80064,-198.69691,530.86235,-881.84048,-149.53753,425.74837,-885.07555,-283.72812,95.44710,-875.72442,-339.97056,67.56906,-818.26969,-147.47840,34.86615,-921.17598,-108.74227,59.29710,-856.12708,-159.43399,286.60472,-442.52886,-200.48706,393.18676,-363.82390,-214.02252,277.43579,-379.27788,-236.31255,440.55740,-906.06001,-238.39420,319.72892,-925.73418,-254.18119,763.25636,-410.64031,-178.76629,680.41569,-415.27953,-187.59199,638.29942,-363.16307,-318.46069,699.45219,-340.14889,-236.62248,613.84170,-352.54138,-302.44802,770.43981,-821.55312,-203.46253,679.59303,-852.04095,-379.47951,700.50537,-864.14430,-280.35394,607.51976,-890.58044,-352.80587,865.31840,-439.37614,-504.06070,984.32911,-540.28819,-340.45436,843.88647,-708.94544,-499.15214,981.16002,-638.13199,-137.05610,1337.50621,-561.10999,-105.60316,1245.26789,-381.79542,-71.78867,1254.45870,-711.72661,-67.49727,1189.48576,-532.19797,-67.63947,1188.81492,-573.76853,-95.90241,1106.02759,-298.13017,-148.52660,877.26889,-302.68127,-108.84670,917.53572,-227.61070,15.31429,976.94642,-324.13534,105.99311,1001.03163,-396.16387,124.08525,962.10679,-394.37914,-42.73241,1114.08533,-797.12015,-95.45243,885.01777,-813.51618,-30.45086,926.12371,-860.01121,34.96035,987.01389,-720.78059,113.67895,1009.58206,-637.70009,140.56155,973.75994,-650.02143,-458.99376,831.36861,-479.37680,-452.99829,806.07753,-691.17864,-454.04751,821.04785,-481.65668,-445.10040,815.27065,-660.00598,2.14000000,-31.34284892,-0.10197760,-3.18833221,-0.35846985,0.86069092,-0.58223858,75.04419982,-1.25054143,-5.65676034,57.33663775,1.00071311,17.54683045,-9.74301560,-7.49998849,76.25675712,-20.43633004,-7.46202089,57.50060505,1.00357488,11.95614463,8.89966075,-7.49998849,-20.73355136,3.34333567,1.66323157,52.09118538,-16.27835829,21.22094889,120.49451514,99.15545648,55.83990664,-11.09891651,32.33520931,116.60264349,108.19240978
2.15000000,0.00866776,0.01419774,0.03925906,216,2.15000000,-175.05196,520.72756,-388.63530,-137.96343,394.61227,-411.16508,-290.95655,94.81139,-437.85461,-355.80501,63.78577,-492.92494,-167.73786,38.16252,-381.15562,-123.54888,61.71561,-450.64909,-197.60826,530.33535,-882.94498,-148.46058,425.18320,-885.64734,-283.65010,95.38353,-875.74227,-340.03772,67.60555,-818.33387,-147.45418,34.90680,-921.09340,-108.75029,59.27121,-856.05400,-159.13260,286.26654,-442.39667,-199.91677,392.88928,-363.42968,-213.68944,277.13446,-378.99466,-235.22657,440.29443,-906.97841,-237.61468,319.40032,-926.55189,-257.93375,762.00043,-410.91897,-180.93244,680.26127,-415.34583,-189.16809,638.21529,-362.99544,-320.99629,697.05869,-340.79926,-237.70773,612.85431,-352.43633,-305.12853,767.81671,-821.09127,-204.57462,678.70120,-852.64194,-380.88791,696.86126,-865.17914,-280.19188,605.42628,-891.49500,-358.43511,862.36442,-440.34974,-506.70742,978.79703,-541.13095,-343.78146,838.07503,-709.80481,-501.74160,975.42426,-638.96686,-135.97076,1328.24075,-561.26799,-104.87132,1235.94285,-382.18750,-70.94694,1244.82596,-711.56211,-67.61323,1179.33638,-532.18074,-67.84184,1178.72459,-573.77756,-94.31411,1097.58008,-298.35760,-146.14798,868.22203,-302.01441,-106.01133,909.01351,-227.43329,17.99922,968.70923,-323.87018,108.61828,992.90584,-396.00788,126.77496,953.92108,-394.38447,-41.19966,1105.00078,-796.75537,-92.79917,875.98949,-812.75057,-27.83659,917.11962,-859.27793,38.04744,978.50149,-720.39671,116.21449,1001.47801,-637.33407,143.37362,965.90641,-649.77443,-462.96871,826.99451,-479.86175,-456.32416,800.46807,-691.49425,-458.19435,816.44309,-482.45454,-449.13535,810.28916,-660.94082,2.15000000,-31.44120224,-0.16076092,-3.44790825,-0.36203397,0.85567223,-0.58259400,75.96306538,-1.08094341,-5.61684638,58.25809144,1.01679551,17.67852924,-9.75267983,-7.49998853,77.30115912,-20.79751495,-7.18728595,58.59897112,1.02274498,12.13682492,8.83304313,-7.49998853,-21.50218279,3.36684790,1.90297832,53.53147887,-16.32380163,21.30398842,120.21556546,99.11223369,57.06951260,-10.96736576,32.12950390,116.45288570,108.15870641
2.16000000,0.00884137,0.01433922,0.04055779,217,2.16000000,-174.90922,520.29791,-388.43957,-137.38727,394.22938,-410.64088,-291.12022,94.78582,-437.75058,-355.90017,63.81087,-492.84336,-167.77294,38.11264,-381.03577,-123.72563,61.96325,-450.40346,-196.61152,529.70161,-883.86357,-147.35611,424.68130,-886.27004,-283.56229,95.41435,-875.83846,-340.15982,67.64929,-818.41262,-147.42957,34.96369,-921.03406,-108.74834,59.25540,-855.99246,-158.85714,285.94086,-441.97778,-199.52132,392.72886,-363.08313,-213.94295,277.41688,-378.17508,-234.07756,440.00012,-907.87095,-236.81611,319.06075,-927.19248,-261.49172,760.52492,-411.41316,-182.93516,679.88851,-415.65567,-190.62261,638.07076,-362.96338,-323.44200,694.74274,-341.28941,-238.60892,611.86327,-352.16264,-307.59343,765.26501,-822.27414,-205.72724,677.74015,-853.22945,-382.31565,693.13797,-866.28705,-279.99466,603.26752,-892.30846,-363.78162,859.07217,-441.09310,-509.36765,973.14532,-541.81461,-346.72962,832.46099,-710.78357,-504.27549,969.80450,-639.71505,-135.08701,1319.10965,-561.50324,-104.20445,1226.84093,-382.44619,-70.22160,1235.42958,-711.49509,-67.79973,1169.38945,-532.13389,-68.13624,1168.86230,-573.90236,-92.89996,1089.15089,-298.43436,-143.85410,859.52910,-301.46212,-103.38595,900.68611,-227.26525,20.51103,960.60520,-323.71200,111.06397,984.89321,-395.81544,129.36308,945.90626,-394.30360,-39.78585,1096.03922,-796.56698,-90.20603,866.88244,-812.04171,-25.41200,908.15200,-858.40169,40.18444,970.06186,-720.13902,118.56078,993.51830,-636.97858,146.08169,958.36913,-649.58432,-466.75345,822.36482,-480.44189,-459.31395,794.99988,-691.94157,-462.14605,811.36677,-483.23204,-452.84194,805.26434,-662.09857,2.16000000,-31.55722069,-0.47061136,-3.74421798,-0.36536853,0.85059205,-0.58293039,76.78638519,-0.81319184,-5.89298701,59.07127159,1.03098818,18.08296413,-9.51417548,-7.49998876,78.50113621,-21.31775177,-6.65292183,59.80066799,1.04371855,12.64198138,9.04987158,-7.49998876,-22.20487625,3.71203365,2.17157191,55.16822276,-16.44467469,21.89906552,119.75026985,98.92599127,58.14182899,-10.92572709,31.82019213,116.35629792,108.13456914
2.17000000,0.00904771,0.01450558,0.04135829,218,2.17000000,-174.57703,519.78822,-388.13472,-136.74447,393.80385,-410.03154,-291.23159,94.78687,-437.67580,-355.98468,63.86010,-492.80127,-167.84368,37.99145,-380.90399,-123.85336,62.18017,-450.17143,-195.63899,528.91848,-884.42378,-146.17476,424.27171,-886.96387,-283.45783,95.45615,-875.93060,-340.19580,67.64447,-818.36242,-147.41524,35.01279,-921.01059,-108.75780,59.23913,-855.90106,-158.54731,285.56853,-441.41231,-199.09276,392.55438,-362.72107,-214.10014,277.55614,-377.55616,-232.82224,439.63371,-908.61502,-235.86456,318.68493,-927.64314,-264.92422,758.78078,-412.05796,-184.82645,679.41235,-415.99405,-191.92671,637.83677,-362.94288,-325.77923,692.31550,-341.58785,-239.37618,610.84040,-351.92519,-310.05115,762.73292,-824.73212,-206.87300,676.78392,-853.98577,-383.66309,689.29829,-867.38451,-279.83335,601.08506,-893.24362,-368.94693,855.30255,-442.01602,-512.00843,967.28412,-542.53384,-349.75051,826.85637,-711.32636,-506.76324,964.23241,-640.30233,-134.32463,1310.10567,-561.77411,-103.62335,1217.93304,-382.75367,-69.61933,1226.13746,-711.40513,-68.11516,1159.66867,-532.08957,-68.51046,1159.24750,-573.97416,-91.62629,1080.85486,-298.53945,-141.46565,851.02448,-301.38732,-100.97129,892.56164,-227.05059,22.75456,952.61046,-323.74354,113.29944,977.01566,-395.64545,131.88976,938.37325,-393.63400,-38.53254,1087.24039,-796.40708,-87.55394,856.81669,-812.48163,-23.10206,899.36785,-857.85174,42.13894,961.65183,-719.76798,120.69040,985.67545,-636.65519,148.47316,950.88611,-649.35943,-470.55508,817.48466,-481.03174,-462.30516,789.51153,-692.42099,-465.94945,805.91711,-484.21579,-456.35379,800.33697,-663.05544,2.17000000,-31.63089953,-0.38514305,-3.95389243,-0.36869456,0.84543134,-0.58330153,77.73713615,-0.76405668,-5.74974043,60.08683878,1.04871317,18.16019088,-9.56553061,-7.49998880,79.44168602,-21.55507065,-6.48284634,60.84269807,1.06190541,12.76494061,8.97313297,-7.49998880,-22.90831259,3.55227715,2.27369284,56.45494903,-16.37420515,21.77891272,119.53014529,98.87982287,59.32962693,-10.90040806,31.64462778,116.28381009,108.11889971
2.18000000,0.00936733,0.01475957,0.04253417,219,2.18000000,-174.00149,519.16984,-387.66767,-135.93741,393.27687,-409.42322,-291.23794,94.79028,-437.68259,-356.03243,63.86539,-492.84621,-167.91233,37.89832,-380.83629,-123.87664,62.29517,-449.99936,-194.58817,528.06933,-884.77659,-144.89983,423.75197,-887.36785,-283.34244,95.42425,-875.88562,-340.14984,67.60032,-818.23221,-147.40456,35.05833,-920.99110,-108.77413,59.21441,-855.78569,-158.06375,285.14847,-440.91775,-198.43589,392.25200,-362.29618,-213.64278,277.19021,-377.58470,-231.47488,439.22162,-909.12570,-234.82033,318.33117,-928.13619,-268.28211,756.77147,-412.67144,-186.72417,679.00646,-415.96560,-193.19053,637.43892,-362.75458,-327.94714,689.55285,-341.80782,-240.12735,609.57299,-351.87653,-312.60799,760.06878,-826.27302,-207.93353,675.86046,-855.02467,-384.88828,685.44321,-868.33515,-279.65475,598.91269,-894.20082,-374.00147,851.16027,-443.46669,-514.55313,961.23050,-543.35673,-353.74949,820.97778,-710.54420,-509.14634,958.50653,-640.95123,-133.67854,1301.23290,-562.03247,-103.17605,1209.10792,-383.25883,-69.12162,1217.07252,-711.39827,-68.56354,1150.18387,-532.24189,-68.99491,1149.81909,-574.08423,-90.45282,1072.86458,-298.85227,-139.40554,842.63279,-301.16883,-98.71410,884.57597,-226.79903,24.81670,944.67032,-323.78097,115.36848,969.26308,-395.49439,134.11543,930.88532,-393.09591,-37.42930,1078.67480,-796.15326,-85.08165,846.80420,-813.14844,-20.95184,890.75213,-857.39234,44.09220,953.41987,-719.23430,122.61798,977.96861,-636.31008,150.51276,943.34374,-649.03722,-474.64285,812.62228,-481.29171,-465.88025,783.67771,-692.53020,-469.77656,800.55959,-485.44681,-459.94144,795.60166,-663.00108,2.18000000,-31.82071375,-0.50312056,-4.17908602,-0.37207097,0.83977183,-0.58348439,78.77747598,-0.61990787,-5.86900742,61.06791613,1.06583620,18.40115000,-9.51931663,-7.49998895,80.66511571,-21.90714538,-6.09444447,61.99147469,1.08195534,13.14798716,8.88113748,-7.49998895,-23.39287647,3.62585977,2.38934727,57.80309424,-16.37421097,22.08210849,119.09720749,98.78022301,60.45857530,-11.09846754,31.70105651,116.21243275,108.11145608
