Frame#,Time,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,X23,Y23,Z23,X24,Y24,Z24,X25,Y25,Z25,X26,Y26,Z26,X27,Y27,Z27,X28,Y28,Z28,X29,Y29,Z29,X30,Y30,Z30,X31,Y31,Z31,X32,Y32,Z32,X33,Y33,Z33,X34,Y34,Z34,X35,Y35,Z35,X36,Y36,Z36,X37,Y37,Z37,X38,Y38,Z38,X39,Y39,Z39,X40,Y40,Z40,X41,Y41,Z41,X42,Y42,Z42,X43,Y43,Z43,X44,Y44,Z44,X45,Y45,Z45,X46,Y46,Z46,X47,Y47,Z47,X48,Y48,Z48,X49,Y49,Z49,X50,Y50,Z50,X51,Y51,Z51,time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_angle_r_beta,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_angle_l_beta,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l,time,total_squared_error,marker_error_RMS,marker_error_max
1139,11.38000000,-185.21775,449.75430,-412.68370,-155.52348,336.23530,-435.59756,-286.33199,86.50188,-462.70529,-337.38627,50.43470,-513.39433,-176.66539,40.00881,-429.16884,-140.40670,58.32108,-471.26011,-188.76474,462.48810,-772.84647,-153.79195,350.02381,-745.77196,-302.12856,94.76770,-783.31129,-351.67116,51.61992,-734.97806,-186.45066,36.35525,-808.43111,-146.38140,56.68017,-756.76666,-190.91810,230.68587,-453.59484,-210.41869,344.02362,-383.29321,-258.22370,245.50315,-408.23803,-208.56082,391.31454,-805.20019,-249.21467,277.22814,-822.29840,-258.35322,751.55255,-390.47113,-200.87944,660.37662,-392.58183,-228.01984,610.97308,-357.14528,-347.71534,692.00294,-357.75508,-282.07390,597.17313,-359.11537,-268.41729,746.05920,-745.88559,-188.79413,639.19770,-761.65715,-365.10042,695.04284,-773.23855,-279.83611,581.65535,-784.99193,-265.86851,854.37422,-427.71137,-428.54944,941.93264,-497.79118,-259.89875,859.51622,-670.77849,-428.48149,944.85417,-612.68478,-256.71818,1357.51835,-506.89332,-221.53535,1319.59979,-358.79586,-189.02698,1345.14655,-649.90158,-145.21272,1284.19159,-481.04189,-140.33524,1281.16361,-525.61487,-255.44719,1200.41518,-292.96934,-389.36397,1033.82883,-354.48082,-359.28068,1040.10686,-275.79587,-238.42210,1040.30728,-297.73205,-147.66645,1063.88798,-333.92692,-139.97360,1027.43800,-327.56162,-211.67891,1215.69529,-743.83306,-331.45733,1048.67915,-728.44878,-311.07224,1064.17092,-804.67316,-208.11904,1043.83250,-779.96780,-100.22524,1029.59951,-714.76428,-98.29200,1000.98787,-730.28684,-369.18222,807.67785,-456.34765,-360.84241,806.83597,-645.53974,-350.47849,806.07839,-463.00708,-350.38296,810.15823,-623.46393,11.38000000,-15.68161594,0.37168154,-1.85432567,-0.28911453,0.87020094,-0.54899974,43.01671320,4.08965640,1.22605998,41.26605576,0.72022854,14.02690479,-17.01433674,-7.49999987,42.50521816,-9.35803475,-1.22365520,41.62740542,0.72653528,14.01901973,-2.81100734,-7.49999987,-11.09790056,5.75346832,-3.40244243,-4.24044992,-10.25017771,2.14042790,133.63513496,100.62554681,-6.03084807,-7.69054527,-3.73374682,119.63350135,103.57715621,11.38000000,0.00554335,0.01135408,0.02122449
1140,11.39000000,-182.22455,448.27057,-412.57787,-152.67585,334.53990,-435.55191,-286.20630,86.45479,-462.80340,-337.42703,50.40283,-513.32082,-176.74300,40.03600,-429.17882,-140.42159,58.41343,-471.23921,-186.10660,461.35897,-774.00488,-151.27465,348.57647,-746.51634,-301.84297,94.74040,-783.22512,-351.67144,51.63013,-735.06556,-186.42612,36.35112,-808.42413,-146.30043,56.55480,-756.62624,-189.19706,229.30390,-453.79926,-207.43017,342.87779,-383.10158,-256.33882,245.02142,-408.13625,-205.85520,390.23341,-806.02607,-247.41292,276.17427,-822.62527,-262.62126,748.03064,-390.14580,-202.76915,658.76356,-392.30125,-228.94615,608.57076,-356.69866,-350.68856,686.39519,-358.09592,-282.66670,593.20564,-359.22992,-272.50614,742.59407,-747.00316,-190.17708,637.99351,-762.97809,-367.85748,689.30223,-774.36908,-279.72041,578.13945,-786.10627,-270.05965,846.95626,-428.56432,-432.02154,936.18864,-498.23602,-264.64756,852.33132,-671.60845,-432.30887,938.99145,-613.17646,-254.24425,1349.28804,-507.04780,-219.19824,1310.60588,-358.91401,-186.67894,1336.39025,-650.09284,-143.55873,1274.64616,-481.04425,-138.81973,1271.39768,-525.84641,-254.10162,1191.58099,-293.38617,-390.00482,1026.49535,-354.34705,-359.41227,1032.36142,-275.97180,-238.71782,1031.58542,-298.44221,-148.00434,1054.23959,-334.78529,-140.51277,1017.94460,-328.76666,-209.64127,1207.21740,-744.06911,-330.32087,1040.91265,-730.04583,-309.28891,1056.58433,-805.87751,-206.71042,1035.72003,-780.85470,-99.25401,1021.00670,-715.16049,-97.33822,992.43716,-730.70519,-373.86194,801.28455,-457.00302,-365.97193,800.48284,-646.21469,-355.18583,799.81650,-463.51279,-355.58636,803.72905,-623.95222,11.39000000,-16.43226384,0.45237713,-1.72962917,-0.29363062,0.86314604,-0.54978522,45.22950769,3.87003655,0.99109342,43.38516012,0.75721389,15.04095117,-16.68874917,-7.49999987,44.70037802,-9.32529160,-1.06579898,43.59148630,0.76081496,14.79284683,-2.59757737,-7.49999987,-11.20203379,5.76594418,-3.47386767,-3.80874027,-10.28075469,2.39878769,133.51371332,100.67271303,-5.28292004,-8.00704268,-3.56797131,119.64844657,103.55055243,11.39000000,0.00560317,0.01141518,0.02121069
1141,11.40000000,-179.26782,446.72860,-412.37654,-149.84398,332.84901,-435.66180,-286.14978,86.45967,-462.71749,-337.50372,50.42232,-513.24006,-176.82668,40.05527,-429.21880,-140.43406,58.47920,-471.19959,-183.65292,460.24758,-775.02818,-148.77512,347.08238,-747.04976,-301.57276,94.74649,-783.16865,-351.65130,51.67792,-735.04353,-186.41665,36.39186,-808.40122,-146.21223,56.43082,-756.41988,-187.52463,227.99434,-454.09390,-204.35087,341.68568,-382.86907,-255.28843,244.68795,-408.12039,-203.10144,388.96274,-806.55408,-245.53275,275.22906,-823.10194,-266.83057,744.28170,-389.84406,-204.49862,657.10676,-392.28627,-229.95092,605.90534,-356.58199,-353.58833,680.68943,-358.31499,-283.22720,589.16965,-359.26020,-276.78623,738.91324,-748.08660,-191.89903,636.61655,-764.28803,-370.84696,683.13573,-775.17783,-279.79558,574.34719,-786.96929,-274.25371,839.46999,-429.18207,-435.49900,930.21543,-498.68484,-269.35519,844.80458,-672.18808,-436.21481,932.74148,-613.64735,-251.93298,1340.74920,-507.27426,-216.89244,1301.27009,-359.06319,-184.24532,1327.38144,-650.09631,-141.97651,1264.70870,-480.82431,-137.29570,1261.28763,-526.20351,-252.78569,1182.43758,-293.83372,-390.52408,1018.76606,-354.23018,-359.49623,1024.24375,-275.97343,-238.96693,1022.48498,-299.10530,-148.26558,1044.46466,-335.76565,-141.06139,1008.09520,-329.88051,-207.63359,1198.63136,-744.52762,-328.97394,1032.96936,-731.68807,-307.51905,1048.71306,-807.40457,-205.14156,1027.32366,-781.69334,-98.22842,1012.02928,-715.46413,-96.26339,983.56751,-731.15233,-378.52589,794.75440,-457.41496,-371.02366,793.74678,-646.64141,-359.80244,793.46311,-463.65706,-360.80166,796.98794,-624.06979,11.40000000,-16.95556767,0.45927719,-1.65195362,-0.29809199,0.85616795,-0.55036099,47.17893916,3.74560559,0.73660039,45.46528020,0.79351883,15.80177562,-16.76816649,-7.49999987,46.66982805,-9.43255838,-1.04808103,45.58550667,0.79561718,15.44833353,-2.60710486,-7.49999987,-11.61555757,5.84806230,-3.47899250,-3.27364759,-10.32937332,2.71282121,133.46485671,100.70596020,-4.50135125,-8.38392434,-3.38551269,119.73480978,103.55379262,11.40000000,0.00569847,0.01151185,0.02139766
1142,11.41000000,-176.42612,445.18731,-412.23161,-147.10026,331.17651,-435.97359,-286.03649,86.41694,-462.66798,-337.54693,50.44855,-513.20721,-176.90543,40.10447,-429.24254,-140.44268,58.55147,-471.16996,-181.36398,459.02288,-775.75731,-146.37932,345.57156,-747.42973,-301.33274,94.78778,-783.12545,-351.62338,51.74880,-734.96752,-186.41450,36.46796,-808.37666,-146.16136,56.35492,-756.30400,-185.95474,226.82221,-454.52171,-201.24305,340.45190,-382.71052,-254.61971,244.30214,-408.02070,-200.27386,387.60616,-807.06316,-243.61664,274.46013,-823.70190,-270.95110,740.38731,-389.61265,-206.45152,655.24961,-392.27446,-230.97244,603.01632,-356.62748,-356.37390,674.80332,-358.55959,-283.81986,584.93441,-359.32735,-281.19989,735.06404,-749.24281,-193.88918,635.04512,-765.64771,-374.05703,676.77821,-775.75004,-280.23696,570.36848,-787.68623,-278.46307,831.85482,-429.67604,-438.97617,923.94349,-498.98787,-273.96330,836.93193,-672.71067,-440.04599,926.27878,-613.97171,-249.77245,1331.87787,-507.32924,-214.63621,1291.66000,-359.27869,-181.85422,1318.07511,-649.89969,-140.35175,1253.87568,-481.69173,-135.77417,1250.99968,-526.51895,-251.54237,1173.06333,-294.27681,-391.02720,1010.73044,-354.09304,-359.48521,1015.80788,-275.87073,-239.16400,1013.05014,-299.66230,-148.46731,1034.42522,-336.84305,-141.55731,997.87638,-331.06094,-205.64039,1189.99376,-745.22282,-327.45514,1024.75969,-733.46092,-305.72499,1040.65046,-809.05947,-203.48737,1018.73136,-782.67220,-97.10277,1002.79483,-715.69919,-95.14333,974.46595,-731.62011,-383.14540,788.01715,-457.67443,-376.02390,786.73716,-646.91397,-364.38256,786.69546,-463.78632,-365.87540,789.95370,-624.21192,11.41000000,-17.38969177,0.42949919,-1.59017928,-0.30252646,0.84911352,-0.55075132,49.01382987,3.69656639,0.52678022,47.49604581,0.82896238,16.42981291,-16.89412376,-7.49999987,48.54375042,-9.58716026,-0.98374099,47.57325764,0.83030998,16.01996756,-2.63171537,-7.49999987,-12.12731805,5.89496909,-3.49599040,-2.69750946,-10.35430504,2.98257081,133.33718680,100.72452819,-3.63219782,-8.74932249,-3.19486329,119.74137446,103.55855490,11.41000000,0.00583072,0.01164466,0.02183885
1143,11.42000000,-173.74874,443.67204,-412.32005,-144.49087,329.61420,-436.37811,-285.82202,86.35077,-462.80554,-337.54280,50.43879,-513.21074,-176.97742,40.20041,-429.20031,-140.44477,58.64348,-471.16081,-179.19066,457.62939,-776.30959,-144.07984,344.05946,-747.74371,-301.10368,94.81748,-783.01080,-351.59617,51.76897,-734.91828,-186.39063,36.53421,-808.35540,-146.13477,56.32204,-756.29988,-184.49256,225.78757,-455.01960,-198.22683,339.17196,-382.70032,-253.28434,243.78809,-407.78223,-197.42700,386.31222,-807.77975,-241.64105,273.54719,-824.16710,-275.05667,736.37273,-389.44977,-208.61869,653.11567,-392.16305,-231.98618,599.99646,-356.78772,-359.05162,668.79435,-358.88122,-284.45427,580.60265,-359.53737,-285.78310,730.95944,-750.46364,-196.07274,633.22457,-767.11098,-377.43910,670.30086,-776.09263,-281.04001,566.43248,-788.56810,-282.60466,824.03525,-430.35474,-442.46992,917.43130,-499.25722,-278.47834,828.76432,-673.37306,-443.75191,919.63793,-614.29075,-247.65323,1322.66304,-507.21822,-212.50313,1281.78022,-359.59570,-179.50402,1308.36797,-649.79360,-138.70420,1242.46304,-483.41175,-134.29433,1240.63318,-526.53912,-250.33965,1163.39806,-294.78763,-391.54159,1002.41385,-353.89083,-359.42876,1007.08319,-275.86303,-239.30705,1003.30787,-300.12560,-148.61718,1024.01182,-337.87924,-141.99897,987.34935,-332.25408,-203.59986,1181.12981,-745.78208,-326.09028,1016.34821,-735.13915,-303.84948,1032.40957,-810.55839,-201.79816,1009.91493,-783.62811,-95.86592,993.35982,-715.91092,-94.01147,965.15074,-732.05041,-387.67996,781.04852,-458.00763,-380.99462,779.51942,-647.26114,-368.94787,779.58466,-464.23200,-370.73526,782.66213,-624.63851,11.42000000,-18.34638485,0.41216354,-1.43973477,-0.30710915,0.84101181,-0.55141430,51.41764809,3.58081583,0.37161635,49.51784600,0.86424945,17.66935806,-16.31001268,-7.49999987,50.98790680,-9.58836289,-0.65963763,49.50202624,0.86397334,17.06816018,-2.09017096,-7.49999987,-11.98017799,6.02886399,-3.43894029,-2.34410414,-10.42636762,3.24741643,133.26827873,100.77821402,-2.81932499,-9.18460251,-2.90159371,119.79662191,103.55865120,11.42000000,0.00592171,0.01173517,0.02221834
1144,11.43000000,-171.23553,442.23300,-412.57294,-142.04175,328.23503,-436.78935,-285.56022,86.34680,-463.02400,-337.51904,50.35769,-513.28669,-177.02106,40.30909,-429.13671,-140.43733,58.71425,-471.15802,-177.13625,456.15802,-776.96973,-141.80042,342.54524,-748.12804,-300.86428,94.77878,-782.80249,-351.55144,51.67892,-734.87394,-186.34439,36.55200,-808.34568,-146.09081,56.28643,-756.31442,-183.08707,224.83163,-455.46197,-195.38604,337.95920,-382.83711,-251.24332,243.31464,-407.57706,-194.65912,385.06006,-808.68335,-239.66666,272.43160,-824.49516,-279.12755,732.26842,-389.30019,-210.83328,650.84050,-391.98913,-233.03040,596.93704,-356.99929,-361.66143,662.77664,-359.27707,-285.05895,576.34059,-359.78591,-290.60223,726.54468,-751.66453,-198.53928,631.16816,-768.69857,-380.99435,663.53260,-775.99490,-282.07616,562.41078,-789.36307,-286.69134,816.10660,-431.24600,-446.03172,910.80845,-499.73202,-282.97468,820.52985,-674.44935,-447.44246,912.72107,-614.76012,-245.57715,1313.23682,-507.20612,-210.56940,1271.65901,-359.99634,-177.05615,1298.35445,-649.87168,-137.38611,1231.39247,-484.18517,-133.19187,1229.97683,-526.71253,-249.12840,1153.42290,-295.40121,-392.00185,993.77054,-353.62580,-359.38220,998.08986,-275.93884,-239.40160,993.29825,-300.62480,-148.73217,1013.36249,-338.84101,-142.46355,976.71487,-333.22182,-201.45645,1171.94789,-746.03600,-324.69509,1007.74257,-736.72287,-301.88090,1023.93373,-811.95471,-200.05859,1000.89341,-784.43571,-94.56521,983.72472,-716.14344,-92.77659,955.53328,-732.33512,-392.11450,773.91991,-458.58256,-385.92877,772.16161,-647.85108,-373.56475,772.46270,-464.92433,-375.53331,775.13165,-625.44909,11.43000000,-18.97064747,0.34771369,-1.29387512,-0.31156808,0.83326280,-0.55222184,53.44512174,3.50846176,0.22266605,51.49043190,0.89867757,18.35759997,-16.50746352,-7.49999987,53.07765085,-9.63352024,-0.46980498,51.41468980,0.89735562,17.75135528,-2.17407045,-7.49999987,-12.23846560,6.20357683,-3.50837608,-1.81375890,-10.53400961,3.53234733,133.22760749,100.80961877,-1.98691652,-9.50507522,-2.62992632,119.90171580,103.56987387,11.43000000,0.00610810,0.01191843,0.02279630
1145,11.44000000,-168.86971,440.90766,-412.72722,-139.73228,326.96670,-437.25719,-285.28728,86.41756,-463.17486,-337.49642,50.24147,-513.43221,-177.02693,40.38189,-429.12608,-140.41583,58.73364,-471.14761,-175.20374,454.79585,-777.94359,-139.54586,341.07518,-748.67252,-300.63682,94.68357,-782.59315,-351.47510,51.54466,-734.77424,-186.30731,36.52881,-808.35659,-146.01745,56.21585,-756.31106,-181.62553,223.82939,-455.91039,-192.75238,336.95936,-383.07708,-249.22990,242.86693,-407.62657,-192.05569,383.74836,-809.53284,-237.83580,271.39776,-824.90012,-283.10764,728.19583,-389.08172,-213.11810,648.54057,-391.84656,-234.11301,593.91282,-357.12802,-364.20276,656.78826,-359.63764,-285.59001,572.13826,-359.97181,-295.62201,721.89702,-752.88239,-201.31463,628.95311,-770.43567,-384.65207,656.39487,-775.53297,-283.25923,557.93411,-789.57572,-290.78894,808.22745,-431.96715,-449.63383,904.08071,-500.33980,-287.47668,812.37139,-675.84305,-451.14248,905.55974,-615.27181,-243.66591,1303.80093,-507.43699,-208.84116,1261.39438,-360.39831,-174.56713,1288.26232,-649.89923,-136.55681,1220.36280,-484.79993,-132.33211,1218.94047,-527.08484,-247.91973,1143.24045,-296.05991,-392.34813,984.79253,-353.45171,-359.30225,988.88005,-275.98098,-239.47205,983.12254,-301.26571,-148.87056,1002.62202,-339.79031,-142.90663,966.03004,-334.11049,-199.19227,1162.52375,-746.25210,-322.99294,998.80339,-738.33243,-299.78078,1015.16768,-813.41869,-198.22159,991.69281,-785.22732,-93.23978,973.92668,-716.44834,-91.39592,945.62562,-732.49825,-396.46182,766.72216,-459.22526,-390.76789,764.71835,-648.50692,-378.24043,765.33006,-465.50157,-380.35344,767.40060,-626.46995,11.44000000,-19.34896438,0.25212528,-1.20773462,-0.31597231,0.82581078,-0.55297667,55.19927648,3.43602175,-0.06602335,53.40505911,0.93209412,18.84778714,-16.69627044,-7.49999987,54.89809918,-9.77942965,-0.39503117,53.31498983,0.93052211,18.25161244,-2.22261258,-7.49999987,-12.77042756,6.39547345,-3.54071601,-1.10609172,-10.61720938,3.74657399,133.05617589,100.82216064,-1.05238418,-9.82062048,-2.48190560,119.86857471,103.55676699,11.44000000,0.00632961,0.01213261,0.02377620
1146,11.45000000,-166.65684,439.64354,-412.79790,-137.54465,325.73196,-437.82968,-284.98328,86.50599,-463.25498,-337.48891,50.18480,-513.55207,-177.01911,40.41523,-429.16605,-140.37997,58.73339,-471.16264,-173.39640,453.49954,-779.06181,-137.44463,339.69875,-749.33548,-300.44751,94.59224,-782.44473,-351.39787,51.45977,-734.64440,-186.29612,36.49958,-808.37626,-145.94677,56.12729,-756.31288,-180.17690,222.83381,-456.46490,-190.34177,336.09077,-383.41665,-247.49240,242.27142,-407.96194,-189.71817,382.44510,-810.21618,-236.28180,270.51426,-825.40930,-287.04461,724.18975,-388.75939,-215.39720,646.20125,-391.85710,-235.15323,590.96964,-357.26703,-366.63655,650.83899,-359.82805,-286.09102,567.94447,-360.16904,-300.72909,717.05526,-754.17577,-204.24398,626.55138,-772.15240,-388.29590,649.03253,-775.09987,-284.54248,552.98738,-789.34771,-294.84852,800.43720,-432.30389,-453.15237,897.17894,-500.87340,-291.91627,804.06756,-676.91038,-454.73773,898.31180,-615.66030,-241.97287,1294.37158,-507.85407,-207.25345,1251.06372,-360.78577,-172.23767,1278.17056,-649.74021,-135.82982,1208.65260,-487.10939,-130.72693,1208.01977,-526.49235,-246.75752,1132.91132,-296.79891,-392.59721,975.52460,-353.47786,-359.13122,979.49376,-275.98376,-239.53282,972.86082,-301.96156,-149.01385,991.81913,-340.76333,-143.19893,955.18557,-335.25401,-196.82453,1152.88034,-746.52887,-321.11343,989.45482,-740.01275,-297.51263,1006.16469,-814.97320,-196.23699,982.26968,-786.05566,-91.88923,963.97755,-716.72216,-89.93746,935.56275,-732.63245,-400.75292,759.52467,-459.57494,-395.45369,757.11353,-648.86308,-382.80923,757.95641,-465.76117,-385.03898,759.54983,-627.20791,11.45000000,-20.12327879,0.10023036,-1.10303276,-0.32044569,0.81758309,-0.55362768,57.36398366,3.45665581,-0.22990756,55.27143232,0.96466848,19.50544065,-16.70728477,-7.49999987,57.16711855,-9.91128365,-0.09495653,55.21652223,0.96371011,19.00393638,-1.97399719,-7.49999987,-12.80096643,6.64696694,-3.55543446,-0.51524480,-10.71256983,4.10964785,132.94072140,100.85131756,-0.22767637,-10.17685130,-2.18422960,119.90931253,103.53625481,11.45000000,0.00656678,0.01235782,0.02483015
1147,11.46000000,-164.59085,438.39608,-413.12234,-135.53590,324.56607,-438.41881,-284.66302,86.52993,-463.35465,-337.50155,50.19286,-513.60695,-177.01949,40.45785,-429.20497,-140.34339,58.74454,-471.25735,-171.72801,452.08831,-780.00659,-135.59105,338.37911,-750.03335,-300.27849,94.51464,-782.27488,-351.35761,51.36291,-734.54307,-186.29734,36.47929,-808.38534,-145.91242,56.05868,-756.32804,-178.93775,222.01525,-457.04141,-188.16214,335.17952,-383.89239,-245.89288,241.63684,-408.37301,-187.72308,381.26564,-810.88355,-235.06333,269.65239,-825.82688,-290.96965,720.16552,-388.36141,-217.59473,643.81524,-391.98095,-236.08813,588.08059,-357.55419,-368.95717,644.96319,-359.84245,-286.58721,563.78724,-360.47096,-305.84832,711.98856,-755.49705,-207.22118,623.89156,-773.53779,-391.90801,641.57332,-774.86613,-285.81862,548.02208,-789.38508,-298.81248,792.72122,-432.52690,-456.53210,890.15434,-501.27497,-296.30193,795.48464,-677.35569,-458.19307,891.07012,-615.95221,-240.40905,1284.80498,-508.33008,-205.82475,1240.68822,-361.24303,-170.10124,1268.02980,-649.57283,-134.95375,1197.22079,-488.83974,-128.61509,1197.42276,-525.20218,-245.66775,1122.52752,-297.58704,-392.80912,966.02956,-353.54181,-358.85928,969.93705,-276.00274,-239.54883,962.50946,-302.62880,-149.05317,980.95237,-341.79532,-143.38755,944.22763,-336.49982,-194.38630,1143.02390,-746.51070,-319.18820,979.96970,-741.81407,-295.09350,997.04067,-816.61837,-194.13108,972.60937,-786.81645,-90.45659,953.82270,-716.80437,-88.41455,925.40432,-732.74633,-404.99994,752.37676,-459.58390,-400.04209,749.33256,-648.87202,-387.17032,750.41153,-465.87696,-389.51037,751.70229,-627.46115,11.46000000,-20.70973505,-0.09233220,-1.06619299,-0.32471716,0.80959256,-0.55394335,59.28299425,3.57729202,-0.40774118,57.06156393,0.99591217,20.06675359,-16.81335000,-7.49999987,59.20655003,-10.20156457,0.04168023,57.07326515,0.99611639,19.68240796,-1.73880474,-7.49999987,-13.04185733,6.92332316,-3.53636377,0.16106220,-10.76168573,4.47983713,132.75295916,100.86738375,0.65033028,-10.61163021,-1.94533043,119.90284150,103.50914442,11.46000000,0.00685844,0.01262927,0.02579870
1148,11.47000000,-162.65310,437.22386,-413.71665,-133.74136,323.49689,-438.90217,-284.42464,86.47488,-463.50963,-337.51019,50.19869,-513.62214,-177.02454,40.53382,-429.22643,-140.32083,58.73743,-471.39408,-170.25194,450.68304,-780.78430,-133.95083,337.07780,-750.79937,-300.12255,94.43065,-782.05550,-351.35533,51.19297,-734.49555,-186.29708,36.45844,-808.38643,-145.91181,56.00371,-756.34122,-177.90196,221.33425,-457.53097,-186.20020,334.31879,-384.41888,-244.50656,241.20577,-408.64130,-186.04385,380.19188,-811.61256,-234.15455,268.80369,-826.00651,-294.84096,716.12480,-387.95722,-219.88842,641.42744,-392.04429,-237.03810,585.18607,-357.82159,-371.21244,639.19372,-359.70794,-287.06689,559.69105,-360.81859,-310.96386,706.80696,-756.65264,-210.24446,621.10577,-774.60428,-395.44800,634.05836,-774.74579,-286.98458,543.32978,-789.91827,-302.71002,785.10587,-432.90923,-459.81559,883.17817,-501.54287,-300.74077,786.91753,-677.57649,-461.56991,883.85202,-616.19819,-238.92449,1275.11373,-508.76316,-204.67903,1230.34471,-361.81014,-168.07532,1257.80531,-649.63102,-134.23084,1186.98966,-487.62426,-127.88445,1186.54088,-525.47057,-244.62401,1112.31400,-298.20882,-393.01177,956.42331,-353.46777,-358.49600,960.25973,-276.11734,-239.47718,952.11172,-303.34353,-148.97440,970.12303,-342.93675,-143.58285,933.37500,-337.55378,-191.93893,1133.00594,-746.11165,-317.36970,970.60432,-743.59242,-292.58667,987.59608,-818.09031,-191.98862,962.71368,-787.51028,-88.86610,943.45622,-716.73351,-86.77355,915.12741,-732.81996,-409.16574,745.31067,-459.49437,-404.63896,741.58244,-648.78127,-391.43456,743.03194,-466.06663,-393.90489,743.98093,-627.53474,11.47000000,-21.27879294,-0.30083807,-1.02236920,-0.32895288,0.80164723,-0.55419673,61.14607780,3.72953676,-0.55295132,58.77417850,1.02580293,20.55470139,-16.96529360,-7.49999987,61.19706906,-10.45749932,0.26645387,58.85216724,1.02716409,20.33558406,-1.48249373,-7.49999987,-13.23765369,7.21921813,-3.58476943,0.92529944,-10.78989701,4.90614948,132.48005303,100.88725932,1.52174177,-11.02478748,-1.74404452,119.78889763,103.46918953,11.47000000,0.00716560,0.01290898,0.02686432
1149,11.48000000,-160.86451,436.17467,-414.16752,-132.08638,322.46276,-439.26728,-284.29409,86.46024,-463.61263,-337.49400,50.19481,-513.61295,-177.01695,40.60322,-429.26661,-140.30561,58.68011,-471.48583,-169.07823,449.48544,-781.58725,-132.47511,335.86248,-751.72296,-300.01440,94.35627,-781.91835,-351.37703,51.03976,-734.52238,-186.29400,36.43191,-808.39400,-145.92397,55.92331,-756.33169,-176.92993,220.61097,-457.89789,-184.39245,333.68755,-384.80617,-243.41031,240.98209,-408.75025,-184.63459,379.23989,-812.29320,-233.49647,268.04464,-826.12095,-298.67215,712.01869,-387.73028,-222.33440,639.06993,-392.09051,-238.17106,582.31414,-357.91736,-373.46253,633.51331,-359.47765,-287.58597,555.70611,-361.00034,-316.02297,701.72533,-757.42589,-213.26801,618.41179,-775.57203,-398.77008,626.64973,-774.71133,-288.08353,538.72777,-790.31310,-306.55095,777.48985,-433.40797,-463.03921,876.26964,-501.73336,-305.16606,778.51631,-677.79684,-464.89148,876.66193,-616.32777,-237.59993,1265.45741,-509.17780,-203.77997,1220.15312,-362.45288,-166.17068,1247.49090,-649.92647,-133.85763,1176.92174,-486.15323,-128.72884,1175.24161,-527.42212,-243.64108,1102.29060,-298.69597,-393.22789,946.84848,-353.40579,-358.08352,950.54274,-276.41685,-239.34997,941.81506,-304.14826,-148.90042,959.49118,-344.12369,-143.72501,922.76210,-338.52361,-189.57380,1122.84421,-745.90159,-315.78828,961.10869,-745.13885,-290.09338,977.47955,-818.88648,-189.80356,952.60347,-788.21876,-87.14353,933.00767,-716.63668,-85.01805,904.74449,-732.84603,-413.23940,738.25247,-459.43100,-409.21176,733.95804,-648.71717,-395.65132,735.83072,-466.33350,-398.25822,736.38260,-627.61197,11.48000000,-21.69572194,-0.47258192,-0.97461072,-0.33314398,0.79393697,-0.55444009,62.85074649,3.80502735,-0.74617117,60.48593573,1.05567873,20.93485919,-17.15734240,-7.49999987,63.00081286,-10.69021754,0.43636269,60.58280348,1.05736939,20.83431158,-1.34327945,-7.49999987,-13.57640753,7.43339992,-3.62854110,1.72249021,-10.77726503,5.24330586,132.18919457,100.90196002,2.47956614,-11.34777404,-1.61258677,119.62842337,103.43154508,11.48000000,0.00742599,0.01314144,0.02786083
