time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_angle_r_beta,ankle_angle_r,subtalar_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_angle_l_beta,ankle_angle_l,subtalar_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l,Frame#,Time,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,X23,Y23,Z23,X24,Y24,Z24,X25,Y25,Z25,X26,Y26,Z26,X27,Y27,Z27,X28,Y28,Z28,X29,Y29,Z29,X30,Y30,Z30,X31,Y31,Z31,X32,Y32,Z32,X33,Y33,Z33,X34,Y34,Z34,X35,Y35,Z35,X36,Y36,Z36,X37,Y37,Z37,X38,Y38,Z38,X39,Y39,Z39,X40,Y40,Z40,X41,Y41,Z41,X42,Y42,Z42,X43,Y43,Z43,X44,Y44,Z44,X45,Y45,Z45,X46,Y46,Z46,X47,Y47,Z47,X48,Y48,Z48,X49,Y49,Z49,X50,Y50,Z50,X51,Y51,Z51,time,total_squared_error,marker_error_RMS,marker_error_max
0.10000000,9.86735053,0.44096554,-2.32656407,-0.54466381,0.57594693,-0.60077130,78.56794775,-2.63608072,4.05726075,98.15651659,1.71315440,11.68960548,-0.41491536,77.99584438,-9.52611633,1.74027890,97.17067854,1.69594828,13.31888609,3.08327096,-20.23750743,-2.04770550,0.98797550,88.07956397,-3.48920514,73.33285254,109.99835766,113.57669460,88.50424102,-1.57794593,89.66945246,105.32233335,111.14907995,11,0.10000000,-196.51296,474.01576,-413.49836,-165.85797,358.05363,-425.81920,-261.46902,92.81202,-432.78809,-326.38666,58.57729,-474.69400,-150.42722,41.31193,-410.39474,-113.75157,61.17512,-465.39399,-197.20493,477.41654,-803.28644,-169.49866,324.64678,-797.87777,-255.77927,87.18696,-785.85487,-324.42032,53.40351,-746.70518,-137.43572,32.97567,-811.04124,-107.48940,55.70419,-757.13225,-189.91725,245.05501,-429.69397,-232.00848,368.38984,-391.14582,-262.43995,258.16989,-390.29984,-251.80017,345.37767,-822.35560,-268.49589,222.99334,-823.45327,-384.85071,537.67268,-400.41348,-278.62401,537.81082,-422.22297,-247.72836,486.85844,-387.13939,-379.97143,427.91508,-411.58080,-267.72121,432.87027,-411.11616,-402.44957,538.63081,-798.55780,-262.99071,536.32785,-791.39156,-403.58411,432.00851,-807.52769,-271.87159,430.41930,-808.35417,-530.47581,582.43964,-487.47450,-703.30653,588.67732,-557.48264,-516.18979,584.87148,-716.57578,-697.38270,586.42495,-664.14043,-656.55910,1028.41912,-610.98665,-596.34303,992.66639,-468.78994,-605.41587,996.41316,-751.18405,-538.48246,969.77209,-578.45660,-536.45510,970.99753,-633.11163,-396.08877,944.80501,-430.81513,-326.73358,859.16349,-409.44090,-319.44061,936.07410,-400.83219,-354.39874,934.03570,-489.87923,-369.92038,927.68840,-640.48495,-338.09723,951.27981,-638.97432,-497.23612,969.31635,-792.68012,-328.03259,854.36661,-798.89476,-315.32849,927.48000,-782.73980,-324.20127,919.21417,-702.12558,-374.71458,869.83829,-558.36605,-346.12478,891.70199,-551.24679,-576.39898,486.77057,-504.48014,-572.94827,485.10567,-704.58997,-583.73144,507.95751,-520.57992,-575.33151,504.76359,-671.82212,0.10000000,0.00445712,0.01018106,0.02094891
0.11000000,9.59972846,0.38961742,-2.31244221,-0.54435616,0.57583799,-0.60068741,78.81109160,-2.62013137,3.99036075,98.12834323,1.71266268,11.76248235,-0.41849615,78.29318172,-9.52087908,1.83317219,97.19321921,1.69634169,13.38541724,3.17450670,-20.40970508,-2.05412784,0.97180293,88.10595314,-3.47273893,73.30825961,110.02768609,113.44992219,88.66667861,-1.53783600,89.85231278,105.38733084,110.57528327,12,0.11000000,-196.61151,474.12994,-413.45526,-165.90644,358.12896,-425.84984,-261.55002,92.93537,-432.70732,-326.39328,58.61135,-474.68802,-150.42507,41.35439,-410.43175,-113.79646,61.24753,-465.39742,-197.31713,477.67300,-803.19551,-169.62538,324.73179,-797.65314,-255.79812,87.21506,-785.84490,-324.44951,53.41726,-746.72918,-137.43377,33.02414,-811.02003,-107.47772,55.74199,-757.08784,-189.96705,245.13812,-429.70766,-232.04259,368.50683,-391.12973,-262.46149,258.19758,-390.26667,-251.93147,345.42434,-822.11785,-268.54553,223.03780,-823.15883,-385.01116,537.78811,-400.21985,-278.70733,537.82448,-422.22490,-247.74988,486.90376,-387.16857,-380.00432,428.01116,-411.51657,-267.77648,432.87178,-411.24924,-402.52230,538.73809,-798.43750,-263.11873,536.31658,-790.82023,-403.71758,432.26141,-807.73814,-271.96535,430.41705,-807.88510,-530.19451,582.54529,-487.52626,-702.93893,589.13983,-557.38423,-515.85218,584.70818,-716.43772,-697.03499,586.76519,-663.98698,-652.96610,1028.91731,-611.44964,-592.96828,992.73846,-468.97714,-602.02176,996.47585,-751.45132,-535.21533,969.28147,-578.55295,-533.22463,970.55589,-633.34853,-393.19459,943.55810,-430.89845,-324.28205,857.23223,-409.71664,-316.57482,934.19065,-400.93905,-351.44571,932.42275,-490.05464,-367.03156,926.30387,-640.70506,-335.09661,949.38972,-638.81757,-494.08347,968.65922,-792.82318,-325.52613,852.60535,-798.89646,-312.42545,925.73949,-782.80415,-321.39640,917.40516,-702.21535,-372.21225,868.49216,-558.59111,-343.65340,890.01785,-551.48711,-576.29659,486.97135,-504.30161,-572.87914,485.09726,-704.41031,-583.58498,508.21701,-520.51673,-575.21548,504.85042,-671.63240,0.11000000,0.00446782,0.01019327,0.02098267
0.12000000,9.46830684,0.37779641,-2.30158231,-0.54417877,0.57596639,-0.60058506,78.93306222,-2.61827033,3.97033046,98.13588518,1.71279431,11.69631217,-0.35953454,78.40814075,-9.50408847,1.86753719,97.14542658,1.69550755,13.24953928,3.00657946,-20.82193469,-2.09304083,0.94721476,88.23692018,-3.49313676,73.24687375,110.03968219,113.65457098,88.85594184,-1.55060369,89.86167608,105.43017739,110.38696739,13,0.12000000,-196.74435,474.37970,-413.34245,-165.96306,358.21964,-425.95886,-261.68710,93.20371,-432.51958,-326.39619,58.67831,-474.73366,-150.41427,41.45483,-410.46679,-113.78724,61.34984,-465.43782,-197.40947,477.90409,-802.98129,-169.75042,324.87217,-797.39988,-255.79745,87.28227,-785.83698,-324.48471,53.53319,-746.70607,-137.42861,33.15266,-811.04655,-107.46720,55.82471,-757.09310,-190.01558,245.26417,-429.71282,-232.10689,368.70251,-391.03843,-262.48845,258.23318,-390.23815,-252.05079,345.57355,-821.96041,-268.58848,223.14679,-822.96882,-385.22806,537.81752,-400.00668,-278.75877,537.91297,-422.17623,-247.78143,486.99818,-387.21218,-380.10465,428.21641,-411.40529,-267.90829,433.09572,-411.23809,-402.53521,538.85605,-798.30611,-263.24252,536.27662,-790.33242,-403.76456,432.39775,-807.64069,-272.00770,430.49570,-807.51106,-529.92112,582.51002,-487.48814,-702.53278,589.61443,-557.36279,-515.56584,584.65063,-716.33620,-696.71013,587.23839,-663.77600,-649.04933,1029.26489,-611.75305,-589.31356,992.85098,-469.25226,-598.35551,996.50841,-751.47176,-531.99064,968.96365,-578.67837,-529.70083,970.06403,-633.69989,-389.99573,942.17530,-431.10523,-321.73477,855.28935,-409.83998,-313.42715,932.14117,-401.16755,-348.24929,930.65660,-490.23428,-363.96071,924.74023,-640.72862,-331.86163,947.11594,-638.75111,-490.61154,967.95061,-792.90428,-322.88912,850.69456,-798.94034,-309.31111,923.75110,-782.73513,-318.28264,915.46970,-702.30117,-369.50067,866.93416,-558.76419,-340.78542,888.00641,-551.68467,-576.25013,487.07198,-504.22342,-572.86881,485.20694,-704.33265,-583.45952,508.35857,-520.43870,-575.19283,504.98524,-671.51835,0.12000000,0.00446919,0.01019483,0.02108511
0.13000000,9.19785952,0.52060251,-2.27177346,-0.54392823,0.57599546,-0.60064510,79.24171528,-2.71034276,4.09828874,98.14895364,1.71302240,11.73761033,-0.25607739,78.61560598,-9.35507059,1.78546336,97.07917233,1.69435119,13.31455792,3.01206725,-21.06224579,-2.28937800,0.81560942,88.36169822,-3.55764588,73.34531876,110.02297297,113.59598327,88.98655819,-1.58345866,89.98586433,105.42673262,109.86741668,14,0.13000000,-196.86864,474.60058,-413.29673,-166.04510,358.30077,-426.09506,-261.74595,93.46578,-432.40949,-326.35541,58.77231,-474.85112,-150.39775,41.56471,-410.50323,-113.76499,61.43329,-465.47273,-197.49539,478.01321,-802.53776,-169.84841,325.03832,-797.14396,-255.78717,87.38820,-785.83694,-324.48053,53.71348,-746.63522,-137.42617,33.36718,-811.15026,-107.47966,55.93765,-757.05981,-190.05775,245.45142,-429.71451,-232.20952,368.88571,-390.91596,-262.60434,258.37561,-390.11178,-252.10294,345.80988,-821.86744,-268.62188,223.32605,-822.92759,-385.35211,537.74612,-399.94559,-278.79786,538.03549,-422.11435,-247.81484,487.03742,-387.31398,-380.19239,428.36002,-411.35715,-268.03443,433.36131,-411.15946,-402.53534,539.01827,-798.16269,-263.31340,536.35702,-789.98365,-403.78658,432.58011,-807.49602,-272.02317,430.65938,-807.27217,-529.61375,582.29693,-487.48865,-702.07531,590.13487,-557.40838,-515.46433,584.99361,-716.47860,-696.49268,588.03354,-663.53916,-644.83363,1029.57370,-611.89631,-585.38244,992.85957,-469.61374,-594.36269,996.52711,-751.47000,-528.68455,968.65877,-578.75573,-525.86828,969.47749,-634.09666,-386.47083,940.58822,-431.25337,-319.57466,854.13625,-408.17958,-309.99267,929.86292,-401.35553,-344.83796,928.72497,-490.26051,-360.68460,922.93646,-640.86532,-328.35577,944.91809,-638.85178,-486.83866,967.17948,-792.93493,-320.07142,848.56472,-799.13473,-305.92323,921.53030,-782.80457,-314.91084,913.46394,-702.49096,-366.61030,865.21779,-558.77229,-337.67026,885.83418,-551.80548,-576.20112,487.05213,-504.50581,-573.02198,485.70207,-704.62233,-583.31125,508.36168,-520.54133,-575.35855,505.36818,-671.73441,0.13000000,0.00451951,0.01025207,0.02138048
0.14000000,8.93298484,0.57938511,-2.26257289,-0.54363766,0.57596553,-0.60072061,79.51041008,-2.73845595,4.15827951,98.12477024,1.71260032,11.69545045,-0.24225000,78.85290726,-9.25684439,1.77552653,97.04860403,1.69381767,13.26490526,2.84568482,-21.35614704,-2.38140288,0.67727957,88.59716255,-3.63771596,73.53450623,110.03096910,113.52651794,89.13235581,-1.70146048,90.00311656,105.47998205,109.44991966,15,0.14000000,-196.96382,474.71537,-413.31900,-166.13364,358.35255,-426.19331,-261.66779,93.67285,-432.39326,-326.30684,58.84707,-474.95377,-150.38271,41.62479,-410.53850,-113.77111,61.48037,-465.49260,-197.59302,478.04108,-802.04662,-169.87771,325.21514,-796.91267,-255.78534,87.50410,-785.83673,-324.46181,53.87005,-746.53688,-137.42062,33.58385,-811.25268,-107.50418,56.04736,-756.97655,-190.11417,245.63376,-429.70369,-232.30475,368.99650,-390.88674,-262.78189,258.56454,-389.90109,-252.09054,346.00860,-821.64796,-268.63168,223.51720,-822.93318,-385.37188,537.69404,-399.97253,-278.82746,538.15329,-422.06299,-247.84200,487.01486,-387.43859,-380.23304,428.44992,-411.37613,-268.11074,433.47861,-411.14945,-402.54032,539.21602,-798.06176,-263.33732,536.58966,-789.70290,-403.81725,432.83454,-807.37064,-272.03545,430.86199,-807.16564,-529.33237,582.06027,-487.42622,-701.59101,590.72000,-557.40522,-515.11800,584.93927,-716.67797,-696.09170,588.71312,-663.60457,-640.29140,1029.88106,-611.87755,-581.11899,992.69029,-470.02506,-590.06833,996.49437,-751.64764,-524.90235,968.05885,-578.76571,-521.73656,968.79573,-634.43502,-382.66752,938.76163,-431.37519,-317.63065,853.42778,-405.27066,-306.28580,927.34180,-401.43681,-341.17701,926.58054,-490.24050,-357.14108,920.91508,-641.23460,-324.54828,942.84281,-639.08076,-482.80726,966.32702,-793.05801,-317.02246,846.21106,-799.45562,-302.26770,919.16291,-783.03567,-311.37967,911.14412,-702.65789,-363.48857,863.54092,-558.79427,-334.27792,883.54572,-551.93760,-576.25076,487.03612,-504.66548,-573.09174,485.88687,-704.78288,-583.25181,508.31112,-520.56149,-575.41389,505.45149,-671.94014,0.14000000,0.00459555,0.01033795,0.02149453
0.15000000,8.55031488,0.35706597,-2.30909646,-0.54309971,0.57546677,-0.60055118,79.86294867,-2.58099561,3.90981323,98.10100353,1.71218551,11.60586277,-0.42432927,79.36361811,-9.36399370,2.05652891,97.15341320,1.69564694,13.13293089,2.64392431,-21.54075702,-2.18672689,0.76625479,88.79748627,-3.67233899,73.64693302,109.99706596,113.45335839,89.22731895,-1.76508230,89.93902560,105.50759104,109.85810923,16,0.15000000,-197.03030,474.75011,-413.33931,-166.20280,358.37019,-426.26070,-261.61621,93.74073,-432.40865,-326.30730,58.84279,-474.95167,-150.34778,41.62590,-410.59744,-113.75988,61.51159,-465.51633,-197.68777,478.02052,-801.60733,-169.85618,325.38752,-796.70727,-255.79275,87.58532,-785.82397,-324.47263,53.92483,-746.44835,-137.40431,33.66613,-811.22053,-107.50196,56.12042,-756.92940,-190.19354,245.72197,-429.66445,-232.35669,369.04649,-390.93187,-262.80623,258.59869,-389.82642,-252.07015,346.14451,-821.36476,-268.60855,223.66547,-822.92305,-385.36197,537.73776,-399.95151,-278.84740,538.24738,-422.02538,-247.87137,487.00928,-387.47604,-380.26186,428.51131,-411.40397,-268.13361,433.46019,-411.24173,-402.52802,539.39650,-797.98171,-263.32692,536.80334,-789.40127,-403.84716,433.06242,-807.23108,-272.04998,431.02539,-807.08637,-529.07392,581.83334,-487.20193,-701.10394,591.29795,-557.24833,-514.21776,583.73085,-716.51346,-695.30339,588.82945,-663.94881,-635.36880,1030.16806,-611.89115,-576.42529,992.51126,-470.35314,-585.47853,996.42436,-751.85020,-520.48030,967.20550,-578.93278,-517.31516,968.01373,-634.71704,-378.59669,936.73651,-431.60390,-314.85762,851.50804,-404.14382,-302.30445,924.58687,-401.56230,-337.24295,924.15295,-490.40598,-353.32168,918.64875,-641.49283,-320.48225,940.47544,-639.31851,-478.48601,965.33638,-793.23474,-313.74847,843.70164,-799.77509,-298.36625,916.56600,-783.21616,-307.64095,908.39428,-702.74660,-360.07220,861.79250,-559.02805,-330.61713,881.02965,-552.32176,-576.47463,487.03543,-504.16200,-572.90764,485.09261,-704.26384,-583.35714,508.26369,-520.21417,-575.12928,504.76553,-671.61840,0.15000000,0.00463109,0.01037785,0.02186429
0.16000000,8.18488330,0.23322038,-2.36274167,-0.54260087,0.57491429,-0.60030201,80.22158384,-2.44510848,3.78847431,98.09073769,1.71200634,11.63069967,-0.39744414,79.81471139,-9.45297040,2.23765179,97.23700759,1.69710594,13.15748904,2.69116095,-21.85511226,-2.13025225,0.89099423,88.89574294,-3.62217163,73.47416544,110.03233110,113.40670740,89.48938225,-1.72889902,89.93986979,105.55813371,109.93734392,17,0.16000000,-197.08060,474.73108,-413.35255,-166.24521,358.37883,-426.32587,-261.71279,93.59619,-432.43847,-326.34712,58.78216,-474.86716,-150.29760,41.59315,-410.67327,-113.72156,61.52919,-465.53777,-197.78066,477.94095,-801.12522,-169.84413,325.52942,-796.52680,-255.79825,87.61006,-785.80152,-324.49920,53.87833,-746.39998,-137.38652,33.58281,-811.05184,-107.46641,56.13937,-756.92451,-190.26263,245.71363,-429.62952,-232.36625,369.03866,-390.92766,-262.62849,258.44389,-389.97575,-252.07377,346.24312,-821.22317,-268.55656,223.75369,-822.92244,-385.38488,537.85764,-399.84371,-278.87948,538.29915,-421.99266,-247.92293,487.03002,-387.41251,-380.30974,428.46971,-411.41967,-268.15252,433.40262,-411.33707,-402.50311,539.55305,-797.85028,-263.30064,536.88169,-789.11340,-403.87464,433.21425,-807.13613,-272.06795,431.10761,-806.92116,-528.68752,581.52825,-486.95963,-700.59353,591.80107,-557.00609,-513.39384,582.47611,-716.12228,-694.56036,588.88844,-663.97083,-630.03886,1030.42668,-612.12515,-571.34408,992.36402,-470.62341,-580.51348,996.36767,-751.98768,-515.58135,966.26018,-579.35076,-512.57289,967.07791,-635.03412,-374.22379,934.54408,-431.89880,-310.72888,847.75597,-405.87087,-298.06251,921.56709,-401.81925,-333.03606,921.42002,-490.73947,-349.22482,916.11112,-641.63347,-316.17404,937.64568,-639.49511,-473.84751,964.18403,-793.35618,-310.27680,840.95185,-799.93170,-294.17965,913.60273,-783.36158,-303.57187,905.42580,-702.95331,-356.31597,859.61344,-559.50162,-326.91120,878.29643,-552.77416,-576.62447,486.96016,-503.52857,-572.77434,484.25044,-703.61836,-583.39158,508.21076,-519.79351,-574.85982,504.09295,-671.08229,0.16000000,0.00462220,0.01036788,0.02213985
0.17000000,7.89069158,0.23273009,-2.33295964,-0.54223889,0.57487270,-0.60010903,80.46117244,-2.43504194,3.76554231,98.03919830,1.71110681,11.65875319,-0.40467808,80.08032611,-9.40781876,2.29670819,97.17674788,1.69605421,13.16804905,2.72085408,-22.31949316,-2.20996638,0.93419576,88.95322402,-3.54842979,73.34928685,110.01143057,113.38904797,89.68489601,-1.67825748,89.87206386,105.53606780,109.95578233,18,0.17000000,-197.13269,474.67468,-413.41638,-166.27673,358.39042,-426.38986,-261.82446,93.36094,-432.46459,-326.39148,58.72523,-474.77971,-150.28059,41.54669,-410.70702,-113.72724,61.50582,-465.53938,-197.88591,477.87414,-800.66019,-169.85870,325.62658,-796.37826,-255.79240,87.59673,-785.79072,-324.51484,53.79068,-746.40223,-137.38202,33.43281,-810.87862,-107.43743,56.10118,-756.86964,-190.30092,245.66223,-429.66987,-232.32798,368.95883,-390.86798,-262.44843,258.28405,-390.15450,-252.08244,346.28042,-821.19142,-268.50117,223.78832,-822.91823,-385.47197,537.96954,-399.65261,-278.92608,538.30152,-421.97243,-247.97552,487.01756,-387.34031,-380.36993,428.34449,-411.42825,-268.21163,433.33146,-411.36755,-402.49185,539.70784,-797.71441,-263.27456,536.89907,-788.94545,-403.90661,433.30243,-807.06279,-272.09545,431.13806,-806.70217,-528.12030,581.23814,-486.85854,-700.04584,592.27068,-556.85057,-513.12533,582.44761,-715.88634,-694.19358,589.49313,-663.46841,-624.26740,1030.63868,-612.57350,-565.99214,992.05265,-471.04705,-575.13125,996.23928,-752.23546,-510.41478,965.15837,-579.72373,-507.48319,965.96952,-635.43887,-369.54950,932.10580,-432.17778,-306.08601,843.43714,-408.15003,-293.57016,918.25812,-402.07622,-328.52883,918.43972,-491.06352,-344.83666,913.33787,-641.91364,-311.55884,934.52820,-639.62734,-468.90509,962.88842,-793.49944,-306.64861,837.82510,-799.94581,-289.71188,910.24435,-783.57030,-299.17489,902.32630,-703.30676,-352.11856,857.14670,-560.20292,-323.12584,875.45657,-552.87702,-576.46275,486.87967,-503.45214,-572.83630,484.43323,-703.54996,-583.13746,508.22493,-519.68959,-574.83925,504.28729,-670.89488,0.17000000,0.00459701,0.01033959,0.02231408
0.18000000,7.60465255,0.26398129,-2.31162349,-0.54187034,0.57498476,-0.59999491,80.69406555,-2.44066762,3.76543222,97.98076839,1.71008701,11.68003009,-0.41448173,80.30863950,-9.36168841,2.29890392,97.11155487,1.69491637,13.16937407,2.75194939,-22.84089274,-2.32935390,0.90620994,89.04314435,-3.54587152,73.22246242,109.99065003,113.37501656,89.88129520,-1.68099303,89.81132543,105.50208793,109.96722318,19,0.18000000,-197.20810,474.62853,-413.53040,-166.32229,358.39817,-426.45475,-261.81124,93.25302,-432.46518,-326.41983,58.69986,-474.74369,-150.30200,41.51911,-410.70222,-113.77661,61.46024,-465.55059,-197.98524,477.91592,-800.39420,-169.87443,325.67242,-796.25087,-255.77502,87.56945,-785.80682,-324.52159,53.72095,-746.45891,-137.39085,33.35019,-810.83369,-107.45101,56.03229,-756.77408,-190.32652,245.61739,-429.79807,-232.28075,368.86909,-390.84237,-262.42625,258.26865,-390.16605,-252.07872,346.25800,-821.10444,-268.47532,223.79615,-822.85529,-385.59170,537.99811,-399.42936,-278.95888,538.28221,-421.99321,-247.99048,486.95862,-387.32126,-380.42129,428.28107,-411.42484,-268.29131,433.26573,-411.37696,-402.49992,539.82622,-797.65405,-263.25546,536.93376,-788.88413,-403.93443,433.35451,-806.95358,-272.12126,431.15565,-806.52706,-527.57830,581.09080,-486.85080,-699.48229,592.80355,-556.85881,-512.89460,582.95112,-715.73365,-693.85135,590.34632,-662.98146,-618.05293,1030.80615,-613.04456,-560.31636,991.61246,-471.56814,-569.35438,995.90886,-752.60373,-505.04240,963.89301,-579.93016,-502.07997,964.76302,-635.82468,-364.59503,929.38078,-432.42703,-301.92259,839.70112,-408.99015,-288.80746,914.68138,-402.26727,-323.73541,915.25465,-491.33461,-340.14327,910.36993,-642.24403,-306.60820,931.21641,-639.78069,-463.63411,961.42580,-793.76072,-302.83192,834.40386,-800.14649,-285.04962,906.56027,-783.79091,-294.54501,898.92884,-703.60214,-347.47871,854.74934,-560.94439,-318.97396,872.39337,-552.81470,-576.20997,486.91757,-503.62732,-572.80534,485.06382,-703.73634,-582.79772,508.37751,-519.77897,-574.77868,504.87811,-670.90414,0.18000000,0.00460483,0.01034838,0.02247241
0.19000000,7.30348660,0.29423456,-2.32351196,-0.54141948,0.57492839,-0.59993792,80.98264067,-2.42583895,3.79324943,97.97167767,1.70992835,11.68673954,-0.42124071,80.57623113,-9.36019968,2.29348121,97.08288017,1.69441591,13.16872963,2.77652135,-23.38268927,-2.44519275,0.87737646,89.19378909,-3.55093509,73.08884437,109.98993134,113.36001800,90.15023034,-1.70880180,89.78364646,105.48383107,109.98295187,20,0.19000000,-197.31902,474.64349,-413.60031,-166.38208,358.43131,-426.52798,-261.76635,93.39839,-432.44646,-326.40886,58.72611,-474.78530,-150.31471,41.56438,-410.73393,-113.78393,61.44927,-465.61939,-198.04442,478.03189,-800.29591,-169.89464,325.65828,-796.11560,-255.76246,87.52543,-785.82956,-324.51645,53.69783,-746.55648,-137.40532,33.40210,-810.96296,-107.49760,55.98106,-756.76208,-190.36086,245.61559,-429.93878,-232.29976,368.85331,-390.88658,-262.57209,258.41026,-389.99060,-252.07865,346.22417,-820.95282,-268.48318,223.79582,-822.74691,-385.65657,537.95698,-399.25549,-278.98445,538.24737,-422.00602,-247.98060,486.88463,-387.37075,-380.45895,428.32877,-411.41414,-268.35982,433.25320,-411.41152,-402.51347,539.87549,-797.59399,-263.25832,536.95870,-788.80728,-403.94137,433.39227,-806.86741,-272.12818,431.15124,-806.37179,-527.21203,580.93362,-486.82151,-698.89312,593.43511,-556.94149,-512.31107,582.83238,-715.55181,-693.24952,591.01016,-662.85592,-611.48760,1030.90746,-613.27667,-554.20832,991.28362,-471.93875,-563.18534,995.41062,-752.90174,-499.36082,962.59383,-580.29259,-496.37225,963.43679,-636.17339,-359.33904,926.46489,-432.67699,-298.10044,836.26934,-408.91670,-283.77949,910.84759,-402.54051,-318.70360,911.85038,-491.61218,-335.13061,907.19743,-642.49208,-301.33763,927.63851,-640.06169,-457.98919,959.77386,-794.07769,-298.70592,830.81524,-800.74147,-280.18222,902.67530,-784.08437,-289.74075,895.16085,-703.79760,-342.68220,852.15532,-561.36798,-314.47338,868.93935,-552.97457,-576.18990,486.98158,-503.58963,-572.65750,485.20781,-703.69744,-582.65488,508.51883,-519.77575,-574.60658,505.06014,-670.80923,0.19000000,0.00463745,0.01038498,0.02268944
0.20000000,6.95275831,0.29229423,-2.35504726,-0.54091718,0.57472597,-0.59985814,81.33955470,-2.38918034,3.77138106,97.97871479,1.71005117,11.69084859,-0.41231539,80.91384644,-9.38945135,2.32160584,97.07213102,1.69422830,13.18950281,2.76869165,-23.91518396,-2.54289753,0.87909474,89.36976164,-3.54604647,72.98005646,109.96140153,113.34549672,90.43248764,-1.72038017,89.77502298,105.47120095,109.99381249,21,0.20000000,-197.45052,474.74075,-413.56424,-166.44349,358.52074,-426.61019,-261.82583,93.76488,-432.40622,-326.37882,58.78958,-474.87952,-150.29472,41.69052,-410.81920,-113.73815,61.47598,-465.74914,-198.05175,478.10021,-800.18871,-169.94817,325.60350,-795.93483,-255.76963,87.45615,-785.82966,-324.49763,53.70379,-746.65204,-137.42122,33.51434,-811.17355,-107.53872,55.95390,-756.85430,-190.42026,245.65760,-430.01969,-232.37723,368.92801,-390.95945,-262.78177,258.61031,-389.75408,-252.10073,346.21000,-820.84683,-268.50721,223.77408,-822.66717,-385.64733,537.89319,-399.10941,-279.05062,538.14241,-421.88283,-247.99320,486.82073,-387.47574,-380.49668,428.41280,-411.41339,-268.41998,433.29672,-411.46246,-402.51045,539.90666,-797.43989,-263.27075,536.94873,-788.63955,-403.93193,433.43833,-806.86997,-272.13137,431.11291,-806.15620,-526.86873,580.61238,-486.69999,-698.22775,594.12733,-556.97712,-511.63115,582.21249,-715.49028,-692.54181,591.58015,-662.89759,-604.54861,1030.83962,-613.36631,-547.71711,991.01643,-472.25751,-556.62842,994.86169,-753.13364,-493.28351,961.19434,-580.86137,-490.29893,961.81295,-636.71313,-353.76454,923.41363,-433.00676,-293.97683,832.47934,-409.12098,-278.48752,906.73629,-402.96962,-313.39222,908.20668,-491.93883,-329.80607,903.76282,-642.78465,-295.73745,923.74351,-640.48217,-451.97097,957.95111,-794.36638,-294.26556,826.97408,-801.42384,-274.96397,898.60024,-784.51072,-284.69323,891.10397,-704.06934,-337.97199,848.98802,-561.43558,-309.77817,865.20506,-553.22179,-576.32608,486.95118,-503.44594,-572.60788,484.98255,-703.54819,-582.63118,508.48937,-519.63017,-574.52125,504.85644,-670.70879,0.20000000,0.00467296,0.01042465,0.02290930
